label,text
0,滑鸡你妹啊，骨头比肉都多，还以为自己在吃牛蛙呢，你丫见过真正的北菇滑鸡饭吗
0,差！！迟到一个多小时！！！！！！无力吐槽，减13了服务就跟不上了，搞活动干嘛？！！
0,"送的太慢了,下次不点了"
1,速度挺快的。包子挺好吃，凉菜量太少！
0,等了137分钟，也不知道是不是想让我吃晚饭，公司同事都在工作，就我在吃饭，老板看我的眼神都那样……
0,不到11点下单，一点半才送到，如果你想饿死，就定这家吧
0,这个煎饼也是醉了。。。
0,等了整整两个半小时。。
0,你们家的卷饼是从冰箱里拿出来的么？一个月了没有一次是他妈热乎的
0,太慢了，打电话催单手机还关机，两个小时才送来
1,分量足，好吃！
0,菜量也太少了，不到店里的一半。付了一样的钱，还花了配送费，凭什么呢？
1,送餐非常快，味道也很好吃，薏米水有味道不甜不淡，夏天多喝除湿，正好～
1,今天送的还挺快，就是让下楼拿不太爽
0,第二次点，送餐员晚了15分钟，菜量大，味道还好，只是这次青花土豆丝里吃出个钢丝球丝，很郁闷。
0,送来全洒了
0,非常难吃啊，非常难吃，特别难吃！
1,"挺好味道比较淡,还好给了盒榨菜,还不错"
1,很好！份量很足，香干回锅肉里的萝卜干很好吃，每份饭还送了咖啡，谢谢！
0,配送小哥辛苦了，之所以差评，是因为饭里居然有头发！！！受不了！！！
0,很难吃。还不如肉夹馍
1,非常好，越来越好
0,买来跟小孩一起吃，结果都拉肚子了，包装这么好，卫生差管什么用！！！如果小孩有问题，我一定找你们算账
0,"真他妈的慢,我等了两个小时,打客服电话也没人接"
1,比预计时间送的还早十分钟，态度很好，点赞！
0,怎么一用支付宝有优惠就不成功啊？什么意思？有本事别弄优惠这项啊！
0,迟到半小时，没有电话。取消订单强行送来
0,"粥有一股蒜味,至于送餐的百度外卖，你们真的太差劲了。"
0,饭菜送到凉了！不满意！
0,一个字：咸，两个字：很咸，三个字：超级咸。。咸的大排我只吃了一口就吐掉了，，不敢吃了，我在想：厨师是一整包盐放进那一块大排里的？？
1,中盘鸡好大份两个人吃了两顿才吃完。味道非常好
1,不错啊好吃
0,"等了一个半小时餐都没送来,取消订订单打了好几遍客服都没人管最后自动完成"
0,少给我个爽口菜。打电话一直占线。今天给你扣5元，爽口菜钱
0,12点半收到
0,整整一个小时，快递员都在赶往餐厅。
0,"菜品不错,就是速度较慢,等了超过一个小时"
1,"很好吃,棒,就是有点肥肉"
0,"猴子面包就给那么点奶油,无语了"
1,v吃着还不错
0,"超级无敌慢,等了整整三个小时"
0,还行吧，我联系菜品多几种
0,我要可乐不加冰！！！为什么送来的可乐还是加冰了！送了一个小时才到，这么热的天，冰也该化了，可是一拿起来还有声音，难道加了半桶冰！
0,没有送筷子，让我手抓啊？
0,用的油真心不行
0,送餐非常慢，一个多小时，距离只是马路对面而已！而且有两分套餐还是冷的！
0,送餐非常非常慢，距离不算远，要1个半小时才送到，1个半小时午休都快过完了，店家态度也很恶劣，打电话说给查查，然后就没信了，送餐小弟的态度是中午就慢，尼玛一个半小时能用慢来形容吗！套餐也非常不值，就是单点的价加一起，而且送的未必是喜欢吃的，到了都凉了，希望其他人不要再上这个骗子餐厅的当了！！！！大中午的等这么久，吃着都凉了的饭，非常非常难吃，简直可以用恶心来形容的经历！
0,饼都泡的都裂开馅儿全部出来了，两个半小时才送到，
0,小炒肉还可以，担担面太失败了，又油又辣面也化了，果仁菠菜的花生好吃，菠菜都不新鲜了，不知道是不是被醋泡的。速度一般吧。
1,弹珠和芋圆小丸子很好吃
0,说好的石锅拌饭呢，差评
0,时间很长，送来都是凉的。希望大家以后别在这家买了，百度外卖，我感觉这次是最差的。
0,太少了，贵又吃不饱
0,饼还好，就是送餐速度太慢了～
1,配送速度非常快！好评！
1,很好！外卖小哥很给力！！！
0,真没有品味多的好吃。
1,还不错！这次点的是饭，没有立减的话，那就不值二十元这个价！
1,送达时间是下午一点
0,食物还好，送餐太慢了，而且还给送错了。
0,第一天11:20下的订单，催了好几遍还是1点多才送来，一共订了3样东西，只送了2样。说得特别好说第二天天再送份原样的订单，12点前一定送到，11点多特意打电话问说是送出来了，还是快1点才到，以后不会再订了。
0,竟然不给餐具！
0,送了一个多小时
0,肉夹馍95%的是肥肉，杭椒皮蛋。。。我吃不了，蛋黄有点恶心。。。凉皮没放盐，盐涨价了吗？？？？
1,很好吃！干煸豆角非常推荐！牛肉烧卖也是棒棒哒
1,很满意。味道好好，量还足。送餐好快，谢谢百度外卖的送餐师傅。
1,师傅很辛苦啊，找了一个小时才找到地儿，结果已经到下午了，吃不了了。辛苦师傅了
0,承诺半小时送到的餐，从11:38等到了12:18，送餐的师傅还说，承诺归承诺，可不是一定能做到，呵呵。
1,已经点了几次了，菜的味道超级正，油也很干净~非常好
0,"大酱汤和辣白菜五花肉饭蒜味真的太重了,吃着快吐了,少放点吧！桔梗特难吃。。"
0,还算不错吧，一般般
0,少送一个煎饼，客服电话打半天没人接，送餐的说开发票的不在回去给送回来，回去就不回来了，这么贵的煎饼这样烂的服务，好吗？？
0,面太硬，没有熟
1,不错，好吃，两个人没吃完，还会光顾！
0,送错饮料了
1,猪蹄再烂些就完美了，手套很贴心
0,一个多小时送到，汉堡还送错了。不想追究
0,配送满分，问题出在牛肉石锅里牛肉比咸菜还咸，太饿了为了吃这肉居然吃了2份白饭，搞这么咸是操作失误还是掩盖什么？下次不会点了
0,就是米饭少
1,凉拌山竹笋特别好吃。
0,炒米条撒了一口袋，这是干什么呢？超时前2分钟到了，气人玩呢是么？傻逼玩意
0,"扬州炒饭没第一次点的好吃,好像没放盐,小馒头很干也没给奶油"
1,"很好吃,送餐速度也还不错,还送了一个王老吉饮料"
1,"很好,很快,好吃"
1,味道好！减去13元超值！感谢送货员，辛苦了，态度好，敬业！
0,"煎饼刚开始吃还可以,后来越来越辣,还没有鸡柳的,哎,100多分钟等待"
1,"很快,菜分量足,超赞"
1,习惯好评，但今天的卷饼菜太少了，皮感觉有点厚了
0,虽然送餐很快，可是焖面吃了一口就吃出一只虫子，带翅膀的有蜻蜓那么大。。。
0,"12点下单,13点20才收到,耽误了电影开场不说,咖啡直接洒成小杯的了"
1,速度慢，都是食物真的很棒
0,太难吃了，真难吃，可难吃了，不足十个字，够了吗？
0,外卖等了两个半小时才送到，给客服打电话让商家回电也不回，最后外卖小哥说电动自行车爆胎了，不如说实话，忘了就忘了呗，卷饼还是好吃的，希望以后不要忘单了。
1,"味道不错,速度也很快"
0,梅干菜扣肉和豆腐丝小菜都特别的咸特别的咸，齁咸，建议少放点盐，梅干菜扣肉如果能带出点甜味也许会中和下齁咸的感觉。相较而言，米饭做的不错，就是量太大，满满一盒饭可以搭配三份菜了。
0,您的餐送错了大哥，我的汉堡不对
1,快递很快就是鸡腿凉了。薯条不错
1,好吃，干净，包装绝对一流，好，，还便宜，。
0,真怀疑是不是给我送错了，没吃过这么恶心的饭……除了荷包蛋和米饭，真的难以下口！！
1,小牛肉比萨味道很浓！沙拉量很大！送餐快！
1,送餐慢了点，餐还可以
1,送的超级快~~~京酱肉丝卷好好吃
0,过了一个钟头，还是没送到
0,沙拉总是不给沙拉酱。。。好几次了！！！餐具里也没有勺子。。。。
0,米线有点软
1,感觉非常棒，虽然有一点凉了，不过味道很棒！
0,请卖家看备注啊…已经第二次给我做岔了。多等一个小时会饿死人。
1,很好吃，送餐大姐人很好，特别准时
0,备注里要的辣椒油根本被无视了
1,粥有些腥，饼有点腻
0,我要的是鳕鱼的套餐，可是给我发错了，很不喜欢吃！
0,丸子汤非常非常小一碗，炒米条也非常非常少，量也太打折扣了
0,"菜量少,没肉！就是酱拌饭！20块钱坑爹的！"
0,米线汤都洒外面了
1,"大冷天还按时送到,非常感谢，味道不错，多加了一份芝士味道很赞，就是里面的香肠如果再换换就好了"
1,"骑士辛苦了,不是我吃的不知道"
0,菜品质量啊不错，但是送餐速度也太慢了。
0,饼特别硬，肉特别干一点味道都没有
0,"首选是得吐槽一下这家的速度,一个半小时起,然后卷饼包装很不错,酱香鸡肉的比较赞,飘香肘子一般般,只是店家,我强调那么半天一点辣都不要,素卷里还是辣的,先吃了一口觉得你家酱汁太稀,味道淡,然后就直接吃到了红红的辣椒,我刚手术完几天不能吃辣啊,今天注定又是难熬的一天"
0,味道一般，太腻
0,有点凉了，不好吃，没什么味道。不是很满意。
0,送餐员送餐很快。不过米线里面竟然吃出胶带条，我也真是醉了，店家对消费者也太不负责任了
1,味道不错，速度快，大雪天的，超级棒
0,1点下单，3点送到，百度外卖改名叫饿死了得了，客服态度恶劣
0,根本就没给我送到，让我等一下午。
1,总体来说，不错，最起码价格便宜，花了四块钱，吃了一个肘子肉卷饼
1,不错，挺好吃的下回再定
0,两个小时才送到，无语了，又很难吃，貌似都没放酱，再也不会定了
0,晚了45分钟才送到。。。不过好吃是没挑的
0,没有以前好吃了，只剩干净卫生
0,太慢了，路程距离应该只需要5分钟就能到，但是用了这么久，饭菜都凉了
0,实在是太慢了，等了三个小时多！！订的比我晚的都先到了，真不知道商家是不是知道按顺序抓紧时间送餐！可能时间过长卷饼的饼已经糟烂了，和锡箔纸黏在一起都分不开。。特别失望！
1,芝士薯蓉烤过火了
0,送餐那么慢，为什么每种食物味道都怪怪的，冰豆浆是馊的吗？难喝极了
0,真的很难吃，其它不愿吐槽了
1,味道和送餐没得说，不过本来29减价现在边30了。唉
0,"送到菜和饭都凉了,哎"
0,等了136分钟，催了无数次，要不是脚崴了走不了路我早就不要了。
0,"全撒了,超时,里面吃出蟑螂,怎么解决"
1,帮女朋友订的，味道很好。
0,不好吃。羊肉泡馍。肉夹馍还挺好吃的
0,就是太慢，131分钟送达
0,送餐服务特别差！骗人！明明保安让进大门，就因为懒得进来，所以骗人说不让进！无论东西好吃与否，就看在这个送外卖的人，以后也不会买了，也不会推荐朋友买！什么服务啊！！！太差！！！
0,等了140分钟才到…卷饼也不知是凉了还是别的原因，味道很差
0,上次欠我的饮料还没有补给我，你们不看留言的吗
0,"完全化了,奶油烂糟糟的"
0,订单在十一点就应该到的，现在都12点了还没有送到，我刚还不小心点错了，把订单确认了，还没有催单的电话，请问我的餐到哪了？
1,相当好！送餐快，一大盒子超好吃！
0,全他妈辣椒，真坑，大家不要定
0,垃圾，等了两个小时才送到，都饿死了。再也不买了，垃圾
0,慢的要死，等了一个半小时才到
1,特别好的外卖小哥，卷饼很好吃，粥也好喝，真心推荐！
1,送餐员态度点32个赞
1,好喝好喝，超级喜欢这家的饮料，小哥送餐也很快
1,送的有点慢…酱香卷还是很好吃的
0,五花肉泡菜饭里有两片肉，剩下都是泡菜，。。。呵呵，再见。。第一次也是最后一次订这家
1,这家店的菜吃不腻啊！
1,速度超级快！百度外卖超好用！
1,还是挺快的，四十分钟吧
0,汉堡里吃出个塑料条的透明带，不知道什么东西，只想说做的时候肯定没好好弄
1,送餐小哥服务很好！
1,太贵了，八个饺子大小的包子，几口就没了。
0,太慢了……等了127分钟
0,少送个可乐
0,味道不错，就是送餐速度慢到了无法接受的地步
0,"给我送的饮料洒了,很多,袋子也湿了很多"
1,好吃，不过送餐师傅的方向感要加强
0,送的太慢，送餐员态度不好。
1,辣！很辣！很过瘾的辣！
1,配送员配送很快，粥好吃。
0,面也太少了，才半盒，我就没吃饱
0,订的两份米饭都是半盒，打开还以为是吃过的了，装一起也就一盒的量，上次订的菜还挺好的，用的两个盒子装，这次都硬塞到一个盒子里了，打开袋子半袋子汤洒出来，盒子外面都是油，一看都没有食欲
1,骑士小哥辛苦啦！非常快
1,好喝，速度也很快，值得赞
0,"外送非常非常非常慢,110分钟,我就日了狗了,味道也一般,量也很小吃不饱一个卷饼,以后不会再订了！！！！！！！！！！！！"
0,煎饼越来越难吃了，鸡丝凉面是第一次点，绝壁是个失误啊！！！
1,快递给力，排骨饭和鸡饭全是肉，味道好，汤都拌饭了，一个女生吃不下一份。
1,菜质量很好，没有大店欺人现象
0,今天送餐迟到40多分钟，晕菜
1,送餐速度极快，师傅态度非常好，辛苦啦！菜的味道也非常棒，红豆薏米粥非常好喝
0,刚开始挺好吃，后面我发现鸡皮上还带毛，我就恶心了，真恶心了，前面吃下的啥，我就难受了，早知道就吃肉丝得了。
0,送的时间太长，东西都送错了
0,上面写的我的外卖大约会在13：06送达，现在都14：09了，锅包肉很少不说，好像人家剩下的。只有米饭还可以。再不会光顾你们家了，送餐用了101分钟真厉害，可惜不能上图。
1,好吃，送货快，配送员很好
0,小菜豆皮坏了
1,超级快！还是热的，谢谢～
0,速度很慢，东西也一般
0,"怎么一股汽油味？难吃死了,食材也太差了,浪费钱"
0,不给番茄酱，怎么吃！特意说的居然给忘了！
0,"速度慢,定的饭比我自己瞎弄得还难吃,芝士饭,完全没芝士"
0,上次到了打电话，这次送到了不打电话，害我一直等！！
0,这大牛逼鸭子做的~能再老点吗~面酱能在混事点么~鸭子没味面酱走味还开个什么啊~早日关门大吉吧~
0,特别特别慢！！
0,烤串有些走油，紫菜卷和秋葵卷有些腻，应该配点刷的酱。
1,送餐员态度很好，速度也快。菜品味道好。
0,额。。。很难吃
0,快递员不愿意送货上门，让我去楼下的某个铁门里取，请问我还付快递费干嘛
1,味道不错，送货快
1,太棒了，速度快，优惠也大！
0,等了2个多小时才送来，送来还都是凉的，差评
0,鸡翅没有给我
0,外卖不好吃，没味道
1,本来要不加葱花的，结果两份里面都有！
1,咸水鸭太少味道一般！
0,点的一品锅怎么送的猪手！
1,味道很好！送的也很快！好吃！
0,少了一个粥
0,140分钟才送到，饼也不好吃，也没有酱，干死了
0,等了几乎两个小时，和预估40分钟未免相差甚远？
1,相当好吃的香锅，分量够足，味道也没的说。
0,太黑了，涨价了，改地方了
1,味道很正，速度超快，定过好几次了
0,6块钱一份的米饭像是别人吃剩下的，不到半两重，一口吃没了。水煮花生都不知道泡了多少天，软的像花生泥，其他菜也没什么好吃的，不会再吃了。
0,第三次下单，前两次很快很新鲜！今天又慢，质量又差！好的品质要保持才好
0,一个半小时才到～太耽误事情了
0,橙子有一个直接是干的没任何水份了！香蕉里面黑了一根！
1,很好吃，以后快餐就它了
0,给送的菜都不全，我要两份给送一份，您家倒是挺省呀？
0,"份量缩小,买的猪排都没有薯条"
0,10点40点的立即，快一点才到
1,味道不错，送餐也快
1,配送费越来越贵！！！！
1,"非常好,非常快"
0,大哥。。。我要的两份黄焖鸡。怎么有个一碗辣椒的东西。。。怎么吃。。。。送准一点啊！
0,"没别的味道,都是酱油味"
0,菜品很差，这么多次了
0,挺快，就是发票到现在都没有给
0,量太大，一个菜绝对够2人吃
0,11点不到下的单，1点多才送到
0,"没给汤,饭还有点生,不好吃"
0,好久没吃了，说再吃一次，味道还是那个味道，送餐速度还是那个送餐速度，他妈的2个多小时才送到，蛋挞凉透了，面陀了，有木有，自己送的餐的服务不行，能不能花钱跟百度签个送餐协议，擦。
1,蛮好，面稍微有点硬。
0,点的酸辣粉和麻辣凉面。前者没之前的好吃，凉面过麻，客服打电话询问意见时说“因为是麻辣凉面啊”，也是醉了，显然没搞清楚还有个量的问题。偶尔吃一吃还行
1,挺好的，送的很快，包装很好，肉太多了，吃不了也是醉了
0,不给发票，差评
0,太淡了，也没有酱
0,搞不懂送的是米饭还是稀饭
0,能不能不要一份餐等3个小时，是想饿死顾客吗
1,好吃！包装好高大上的感觉~~~
1,"鸡柳这个挺实在的,就是炸的,略腻"
0,干锅千叶豆腐好吃。但是鱼香肉丝的生姜味也太重了！！！
0,送来的时候菜都凉了，在超时的临界点送来的，好好的热汤都变凉了
1,不错，吃一个就很饱
0,"太差了,冷面都糟了,饭也全是葱"
1,换口味了尝尝、不知道是不是有进步
0,烂就一个字，把老婆都气炸了！！！坚决屏蔽
0,两个半小时。。。
1,不好吃，没有其他地方店面做的好吃，鸡腿肉的酱太少了，特别干，一点都不好吃！
0,好难吃啊，鸡块的油味道好大，面坨了，很难吃，就把煎蛋吃了，其他都扔了
0,送餐的过来，米线已经撒完了，没有汤汁，哎…很失望…
0,下订单后一直不送，一小时后显示订单已完成！可是根本没有送啊。
1,很早以前就听说过宇宙卷饼，但是一直没时间吃到。不得不说宇宙卷饼包装让人眼前一亮，顿时觉得逼格提高了一个档次。土豆肉丝卷饼的吃起来比一般的摊卖的好吃一些，用了满减优惠之后很划算，总的来说挺不错的。
0,"晚到了半个小时,汤都漏出来了"
0,全是蘑菇看不见牛肉
0,送餐员启动路痴模式，即便我打了电话说清楚了，可还是在小区里十几分钟摸不到，我也是醉了，只能自己下楼取餐
1,送餐很快，很热情，很好
0,点了卤肉饭，结果来的是肥肉，超多饭，很干，不好吃，下次不要再叫了!
0,备注都不放牛肉末了，送来一看还是有肉，差评差评
1,哈哈...送货神速.....赞赞赞
1,送错肉卷了……皮蛋粥还不错
1,味道还不错，性价比较高
0,汤都撒了，怎么伴着吃啊？
1,味道还不错！
0,太慢啦，八点半下的单，说是九点半送到。十点二十才送来。服了
0,2个小时送到的，气都不想生了，自己看着办吧
1,好吃，没有想象中的大，建议点两个
0,"实在味道太差了,太不值得了"
0,给的豆皮果然多，只是肉变少了
0,漏了，漏了，漏了
0,太慢了，等了两个小时
1,味道很好，鸡肉很嫩，下次还会来
0,第一次吃到这么多姜的鱼香肉丝，不好吃，另外送达延时
0,饭不是现做的
0,"网页标明20起送，打电话来说要28才能起送，取消订单,再次下单还是被取消订单,且打电话来的服务员态度极差！！！！！！！！！！"
0,没有另一家的好吃，送的太慢了
0,"你吗,送了俩小时,太不靠谱了"
0,晚了半小时，咖啡洒了，没送奶球和糖
0,"点了海带丝没货,双拼饭超级难吃"
1,"很好,就是不喜欢可乐"
0,"鸡米花一般,炒饭还行,就是量少,减肥中的女士差不多够吃"
0,又没送餐具，非要让我们当原始人，上手抓啊？
0,"配送员差劲,态度恶劣,找不着路,还说脏话,菌菇汤要自己拿开水泡,下次不买了"
1,卖家超赞！一开始出了些差错，但卖家又送了一次，速度超快～卷儿里的肉好多～还有贴心的手套！推荐！
0,超级差，都快两个小时了没送来，我定的是晚餐吗？？电话也打不通，定他家的饭能等出胃病来！已经打客服差评了！
0,"我只能给零分,因为不能给负分,不然就是负亿万分,自己做错不愿意承担就指责别人,送错饺子不知自己反省还责怪用户,味道再好这种服务还能怎么样,懒得和你多说,就这一次,绝不再来,百度外卖,九品金饺,永不再用"
1,太好吃了，好吃哭了，太感动了。色香味俱全，爸妈很喜欢。
0,盖饭好难吃…粥还可以
0,两个小时才送到，十二点半下单，两点半才送到。味道极其难吃，饼很厚，而且很多层粘在一起，基本咬不动。饼本身基本占到了一半体积。肉有一多半是全肥的，难以下咽，几乎没有配菜。里面几乎没有酱汁，又干又恶心。吃了一半就扔了。粥又少又凉，不提也罢。这样的店，没尝试过的人真是幸运，不如买包泡面充饥！
0,11点订餐，2.30才送到，饭都不能吃了。
1,嗯，纸袋比较高大上
0,"基本上都挺難吃的,不會叫了"
0,只给一点点菜，比一份凉菜都少，根本不够，超级差评！没见过比他家给的菜再少的了！以后再也不买他家东西了！
1,订了个京酱肉丝，送来个鱼香肉丝
0,堂食差，叫不到人，外卖更差，少给一个菜不说，打电话还抵死不承认，说没收那份的钱。后来去百度投诉，眉州东坡见赖不掉了，还让人快递员赔
0,鸡肉死丁丁的，不好吃
1,准时，好吃，超级好。
0,平时每天迟到30分钟送达，今天选择11.:45，11点就送过来，是不是故意的。
1,味道还不错，但是量太小了，正餐的话根本吃不饱
1,不错，肉很多，包装也挺干净
0,"订餐一共下了3次单，,下一次店家打一次电话说没货了，要什么没什么！关键还不标注清楚了，你要没货就别上架！然后好不容易订上了，比同事早10分种下单的,一小时后,同事的送来了,吃完了,我们还没来！打电话催了2次才送到！抄手已经烂的加不起个儿了！一坨烂泥一样的！差评！！！！"
1,好好吃!!!
0,没给可乐啊
1,外卖小哥特别热情特别好！～
0,"菜都送错了,辣牛肉变成了大酱汤,小菜也错了"
0,只吃了一口就扔了，肉有一股子臭味儿，一次管够，最垃圾的一次体验！
0,"我要的蜜酱烤肠,给我送的是田园"
0,"等了2小时终于送到了。,然后订的青菜黄了，绿豆沙也撒了，汤也冷了，粉硬到拌不开。,有个超时赔付有什么用呢，能吃吗？还不是得倒掉。"
1,服务热情，送餐高效，很满意
0,"为什么,家常土豆丝,吃起来感觉一嘴沙子啊,里面放了什么东西,不对味啊。,土豆没洗吗!"
0,我一度怀疑自己订的是拌面
0,送餐时间竟然80分钟，比美团慢太多，从没这么慢的！！！！
0,"差评差评！第一，扁豆和肉没熟,吃完闹肚子,胃疼两天了,第二，必须满三十才送，可选东西又少，一个人吃饭点了套餐就必须点自己不能喝的凉茶了才能凑够！给一颗星是冲着餐盒"
1,"定位出了点问题超出了配送范围,但是快递人员还是耐心问路给送了,好评"
0,菜里吃到了清洁球！！！！！！！！
1,配送服务非常好，稻香村很好吃
1,外卖的吮指原味鸡盒，意外的不好吃，没腌透的感觉。
0,菜量比较多，态度也不错，但是菜做的实在不好吃～味道才是关键好吧
0,少送了一个肥牛啊！！
1,今天居然吃到了很热乎的！送餐也很快！
1,不错，就是送餐有些慢
1,送的超快！！
0,送货速度太慢，餐厅距离我家很近，但是却跑到更远的地方去送餐，最后才来给我送餐，时间用了一个小时二十分钟
0,最，最，最差劲的一次订餐
1,小哥很棒，态度很好，才还热着，很好!
0,很好吃！快递大叔很辛苦！
0,东西挺好的，送餐超慢超慢
1,"非常好喝,一直喜欢,布丁好吃"
0,送餐超慢，里面披萨怎么分开了？
0,"还凑合，第一次吃，从下单到吃到饼花了2小时。太慢。,饼有些凉了，而且酱料有点少。馅料也有点少。"
1,定很多次啦！菜很好吃！也很及时！
1,鸡肉卷肉很多呀，味道不错
0,速度挺快的~就是有点撒了，点的抹茶拿铁太甜了……味道一般
0,晚了半个小时，饭都凉了
0,难吃，做得慢，一点半下单还等了一个小时。根本不是在一点五十八送达，这么糊弄有意思吗
0,服务太差，菜品也实在一般
0,肉夹馍肉太少
1,"味道很好,皮薄有汤汁"
0,三小时二十分才送到，还有比我更慢的吗！求挑战
1,非常快，非常好，没啥说的
0,送过来还是很热乎的，粥里有很长一段铁丝球的铁丝，我也是醉了
1,"OK,包装很好"
0,包饺子太慢，让我等了一小时
0,好吃，太慢，建议早点下单
0,等的时间太久了！
0,菜的味道不错，但是我点的黑椒牛柳，下单后马上给我打电话说没带这货出来，很失望，原来我吃什么不是我选的什么，而是看小哥带了什么！很失望的第一次百度外卖体验，还是用我以前的老软件算了！
0,"之前吃过很多次,不知道为什么今天是生的,吃一口只能丢掉"
0,不好吃。有点甜。
0,餐到的时候有点冷了，其他方面还可以
0,口味还行，送货速度太慢了额，等了一个半小时
0,送餐太慢了！味道一般般
1,非常棒，也很快
0,菜全撒了，盒子也裂了，就是没办法放图，下次不会在从百度外卖订了，所有的app中服务最差的一个
0,"送餐速度不错,冷面有点妥了。。"
0,"你家这也叫米线？太特么难吃了，还给我清汤的，没辣椒没麻油的，真是再也不想定第二次了，难吃的一B,."
0,土豆炒腊肉成了土豆炒土豆，找了好久也没找到几片腊肉！味道倒是还可以！
0,"卷饼里面吃出红色塑胶线,！！"
0,怪难吃的。特别咸。四个字。特别难吃
1,好评，送餐的小哥送的很快
0,十一点40多时说15分钟后到，结构一直等到快一点。
0,"十一点订的,等到快一点,以后再也不定了"
0,太糟糕了，大份的薯条只装了包装的不到一半。汉堡都像是儿童餐！
1,"味道很不错,送餐人员态度也很好,很赞,以后还会来"
0,土豆肉丝卷，根本没有土豆，全是尖椒，辣死了！真差劲
1,宇宙速度，下单5分钟就到。味道好，明天继续。
1,非常快，稻香村老字号东西味道都不错
0,披萨冷了，但是味道还行
0,先不说味道怎么样，我家离餐厅就隔了一条马路，外卖送到了还没开吃，菜汤透过袋子撒了一地，送餐的小哥我也不知道经历了什么，这服务也真是醉了
0,作为老顾客的我想说，绝对变味了。那五花肉泡菜饭两片肉，还没熟，简直恶心死。咬了一口老妈直接吐了其他全扔掉。海鲜豆腐汤也变味儿了。确实有一段时间没叫你家了，变成这样简直囧。
1,"好吃又快,要是辣的能标出来就好了"
0,拌菜用的调味汁都没给，以后注意吧
0,送的挺快，就是味道一般。
0,太难吃了，直接扔掉，全是沙拉酱，甜的抄手
0,"炒饭不错,拌饭很难吃"
1,不错，经常订哈哈哈哈
1,送餐大哥送到门口态度很好～
0,"我朋友一起定了两份,因为不吃韭菜，就定一份回信鸡蛋一份白菜鸡蛋,送来后发现是一份白菜和一份韭菜,只能两个人吃一份,联系客服后商家补偿一份,但说由于重新包、重新煮、重新配送,不确定什么时候送的！！！！！！我了个去！,结果重订单到收到最后一份饺子,一个多小时,这饭吃点断断续续。。最后都没吃"
1,挺好的，味道不错，送餐挺快
0,"冲着实体店粥不错定的,谁知道商品没有是在我等了半小时才打电话让我换菜,可气的是换了菜又等了一刻钟打电话告诉我换的也没有,碰到谁估计都窝火了,后来只有我付现金的差价折半解决,这些暂且不提,最近发现用我的账号不能定出问题那一次的地址,（只要送餐地址是出事故那次的地址就就显示商户休息中……,换其他地址又OK）你们商家真有能耐啊,咋回事,黑我嘞,我定的肉饼都焦了,不知道你们定的是不同我一样,同样的转起来,百度外卖那么久,第一次恶评,太恶劣了,投诉这样的不负责的店员和商家,都不能开心滴吃饭了"
0,米线是碎的，太难吃了，吃过的最难吃米线，还38块钱
1,超级好吃，由于上一单送餐员走错路还送了个小果盘，喜欢
1,"送的有点早,但是真的很不错,招牌的果然不一般~\(≧▽≦)/~"
0,神奇的店子！大份的卷饼是普通的一倍价格，大小几乎一模一样！赚钱也不是这也赚的啊！
0,"少份瓜条,多了份饼,秩然鸭架没有送来"
1,送餐小哥够速度！满意
0,辣酱面都驼了，重点是餐盒收费还是烂的，所有汁都漏在袋子里，难吃没下次了再见
1,大号卷饼太大。如果胃口比较大。推荐吃两个中。
0,冷面不好吃呐…
0,宫保鸡丁里居然有一堆茄子，太差劲了
1,态度好，人热情，没电梯爬楼送来的。
1,因为我手机信号问题送餐员没联系上，于是我联系了店家，店家很nice帮联系了客服，之后送餐员就马上送到啦~面还是很热的~店家和送餐员赞(*￣▽￣)y
1,味道太甜了～
1,下雪天送餐小哥摔了，结果很快又重新送过来一份！
0,真的等了挺久的，也不是用餐高峰时段点的，每次反应过来的时候发现等了1个多小时！
0,太难吃了。鱼头泡饼咸死了
1,蔬菜色拉新鲜，配菜颜色不错，就是米饭不太好吃
1,"又一次来,不错的说"
0,酱炒蛋特别油，很难吃。压过排骨油豆角里面排骨和豆角很少，土豆最多。
0,此次送餐时间还算迅捷，可惜原来的20-13活动咋不继续了呢？
1,豆瓣酱太多了吧，好咸
0,饭很难闻，有种发霉馊掉的味道。拌菜不错料包太小
0,我能说可以退餐吗？这个是饭吗？谁吃谁上当啊！？！质量太差了！！
0,特别小，女孩都不够吃。。。
0,疙瘩汤放鸡精太多了
0,烧鸡没有了，打电话换了个吊烧鸽子，简直太小一个了！
0,量很少，还可以
1,服务很好，送的很快，很有礼貌。
1,好吃，量也大，值得推荐
0,根本没吃到我点的煎饼…
1,"还挺快的～,味道也不错。赞"
0,太次了，饭里居然吃出来烟头了，恶心死了，而且饭都是凉的
0,"排骨不好吃～还都是色素～量少的可怜～58元的菜啊,只有七块排骨～一点味道没有～肉很干～坑死了！还招牌菜呢！真不怕砸了招牌！"
1,还是黄家好吃，及第不喜欢。不过还是不错
0,量挺大的，送餐也及时，就是同事说肉吃着有些不一样。。。
1,送的超级快，我收到还是滚烫的
0,这家石锅吃过最难吃的了，首先是没辣酱，然后饭其实就是蒸米饭，不是石锅做好的！！味道太差！！价格还贵！！！不建议！！
0,量好小啊。
0,"送单太慢了~~,食材还可以"
0,真烂，送的还晚
0,味道一般般，饼大，肘子肉少。
0,全撒了，撒了一身，让快递更换，也不管，要求退了，也不能退，非让我联系客服，投诉投诉。有照片
1,太好吃了！…送到也超快！！
